cell_id,ordinal,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,regime_fold_target,expression,bucketed_expression,max_window,horizon_bucket
C0930,0,H14_open_ast_cem_diversity,P11_volatility_basis,HorizonSpread,H6,same_symbol_zscore,FundingCore,F2_low_liquidity,"SafeDiv(TSMean(ResidualizeVsFundingCore(TSMean(Sub(Rank(TSMean(realized_vol_12,3)),Rank(TSMean(realized_vol_12,8))),4)),4),Clip(Abs(TSMean(realized_vol_12,8)),0.05,4.0))","SafeDiv(TSMean(ResidualizeVsFundingCore(TSMean(Sub(Rank(TSMean(realized_vol_12,H6)),Rank(TSMean(realized_vol_12,H12))),H6)),H6),Clip(Abs(TSMean(realized_vol_12,H12)),0.05,4.0))",8,H12
C0930,1,H14_open_ast_cem_diversity,P11_volatility_basis,HorizonSpread,H6,same_symbol_zscore,FundingCore,F2_low_liquidity,"SafeDiv(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Sub(Rank(TSMean(realized_vol_12,3)),Rank(TSMean(realized_vol_12,8))),6))),10),Clip(Abs(TSMean(realized_vol_24,12)),0.05,4.0))","SafeDiv(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Sub(Rank(TSMean(realized_vol_12,H6)),Rank(TSMean(realized_vol_12,H12))),H6))),H12),Clip(Abs(TSMean(realized_vol_24,H12)),0.05,4.0))",12,H12
C0931,0,H04_basis_compression_expansion,P14_horizon_spread,RollingMaxRank,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore_and_Core4,F9_liquidity_shock,"HorizonSpread(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Rank(RollingMax(ret_6,3)),4)))),4),4,8)","HorizonSpread(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Rank(RollingMax(ret_6,H6)),H6)))),H6),H6,H12)",8,H12
C0931,1,H04_basis_compression_expansion,P14_horizon_spread,RollingMaxRank,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore_and_Core4,F9_liquidity_shock,"HorizonSpread(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Rank(RollingMax(ret_6,20)),6))))),10),10,12)","HorizonSpread(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Rank(RollingMax(ret_6,H24)),H6))))),H12),H12,H12)",20,H24
C0932,0,H12_horizon_ensemble_stability,P5_basis_premium,DeltaRank,mixed_12_48,cross_symbol_zscore,FundingCore_and_Core4,F0_calendar_blocks,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Rank(Delta(mark_index_ratio,3)),4)))),-4.0,4.0),HorizonSpread(mark_index_ratio,4,8))","Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Rank(Delta(mark_index_ratio,H6)),H6)))),-4.0,4.0),HorizonSpread(mark_index_ratio,H6,H12))",8,H12
C0932,1,H12_horizon_ensemble_stability,P5_basis_premium,DeltaRank,mixed_12_48,cross_symbol_zscore,FundingCore_and_Core4,F0_calendar_blocks,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Rank(Delta(mark_index_ratio,20)),6))))),-4.0,4.0),HorizonSpread(mark_index_ratio,10,12))","Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Rank(Delta(mark_index_ratio,H24)),H6))))),-4.0,4.0),HorizonSpread(mark_index_ratio,H12,H12))",20,H24
C0933,0,H04_basis_compression_expansion,P10_price_liquidity,HorizonSpread,spread_12_vs_48,cross_symbol_rank,none,F3_high_liquidity_high_vol,"HorizonSpread(Decay(cross_symbol_rank(TSMean(Sub(Rank(TSMean(ret_6,3)),Rank(TSMean(ret_6,8))),4)),4),4,8)","HorizonSpread(Decay(cross_symbol_rank(TSMean(Sub(Rank(TSMean(ret_6,H6)),Rank(TSMean(ret_6,H12))),H6)),H6),H6,H12)",8,H12
C0933,1,H04_basis_compression_expansion,P10_price_liquidity,HorizonSpread,spread_12_vs_48,cross_symbol_rank,none,F3_high_liquidity_high_vol,"HorizonSpread(Decay(cross_symbol_rank(Rank(TSMean(Sub(Rank(TSMean(ret_6,20)),Rank(TSMean(ret_6,21))),6))),10),10,12)","HorizonSpread(Decay(cross_symbol_rank(Rank(TSMean(Sub(Rank(TSMean(ret_6,H24)),Rank(TSMean(ret_6,H24))),H6))),H12),H12,H12)",21,H24
C0934,0,H13_symbol_tier_relative,P6_funding_observable,SafeDivZScore,ensemble_6_12_24_48,same_symbol_zscore,FundingCore_and_Core4,F2_low_liquidity,"CrossSymbolZScore(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(SafeDiv(ZScore(TSMean(latest_known_funding_rate,3)),Clip(Abs(ZScore(TSMean(latest_known_funding_rate,8))),0.02,1.5)),4))),-4.0,4.0))","CrossSymbolZScore(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(SafeDiv(ZScore(TSMean(latest_known_funding_rate,H6)),Clip(Abs(ZScore(TSMean(latest_known_funding_rate,H12))),0.02,1.5)),H6))),-4.0,4.0))",8,H12
C0934,1,H13_symbol_tier_relative,P6_funding_observable,SafeDivZScore,ensemble_6_12_24_48,same_symbol_zscore,FundingCore_and_Core4,F2_low_liquidity,"CrossSymbolZScore(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(SafeDiv(ZScore(TSMean(latest_known_funding_rate,20)),Clip(Abs(ZScore(TSMean(funding_rate_z_24,3))),0.05,2.0)),6)))),-4.0,4.0))","CrossSymbolZScore(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(SafeDiv(ZScore(TSMean(latest_known_funding_rate,H24)),Clip(Abs(ZScore(TSMean(funding_rate_z_24,H6))),0.05,2.0)),H6)))),-4.0,4.0))",20,H24
C0935,0,H13_symbol_tier_relative,P7_cross_symbol_relative,AbsZScore,H24,same_symbol_rank,none,F7_trend_reversal,"CrossSymbolZScore(Clip(TSMean(Abs(ZScore(Delta(cs_z_ret_6,6))),4),-4.0,4.0))","CrossSymbolZScore(Clip(TSMean(Abs(ZScore(Delta(cs_z_ret_6,H6))),H6),-4.0,4.0))",6,H6
C0935,1,H13_symbol_tier_relative,P7_cross_symbol_relative,AbsZScore,H24,same_symbol_rank,none,F7_trend_reversal,"CrossSymbolZScore(Clip(Rank(TSMean(Abs(ZScore(Delta(cs_z_ret_6,30))),6)),-4.0,4.0))","CrossSymbolZScore(Clip(Rank(TSMean(Abs(ZScore(Delta(cs_z_ret_6,H48))),H6)),-4.0,4.0))",30,H48
C0936,0,H09_trend_reversal_horizon_mix,P13_trade_size_volatility,WinsorZScore,H6,same_symbol_rank,FundingCore_and_Core4,F1_high_realized_vol,"Add(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(WinsorZScore(TSMean(avg_trade_size_quote,3),1.5),4))),4),Neg(Rank(Delta(avg_trade_size_quote,4))))","Add(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(WinsorZScore(TSMean(avg_trade_size_quote,H6),1.5),H6))),H6),Neg(Rank(Delta(avg_trade_size_quote,H6))))",4,H6
C0936,1,H09_trend_reversal_horizon_mix,P13_trade_size_volatility,WinsorZScore,H6,same_symbol_rank,FundingCore_and_Core4,F1_high_realized_vol,"Add(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(WinsorZScore(TSMean(avg_trade_size_quote,3),2.0),6)))),10),Neg(Rank(Delta(avg_trade_size_quote,10))))","Add(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(WinsorZScore(TSMean(avg_trade_size_quote,H6),2.0),H6)))),H12),Neg(Rank(Delta(avg_trade_size_quote,H12))))",10,H12
C0937,0,H03_basis_premium_residual,P12_liquidity_flow,ResidualizeVsFundingCore,mixed_6_24,same_symbol_rank,Core4,F8_low_vol_high_liquidity,"ResidualizeVsFundingCore(Decay(ResidualizeVsCore4(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(quote_volume_mean_12,3)),ZScore(TSMean(quote_volume_mean_12,8)))),4)),4))","ResidualizeVsFundingCore(Decay(ResidualizeVsCore4(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(quote_volume_mean_12,H6)),ZScore(TSMean(quote_volume_mean_12,H12)))),H6)),H6))",8,H12
C0937,1,H03_basis_premium_residual,P12_liquidity_flow,ResidualizeVsFundingCore,mixed_6_24,same_symbol_rank,Core4,F8_low_vol_high_liquidity,"ResidualizeVsFundingCore(Decay(ResidualizeVsCore4(Rank(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(quote_volume_mean_12,20)),ZScore(TSMean(quote_volume_mean_24,3)))),6))),10))","ResidualizeVsFundingCore(Decay(ResidualizeVsCore4(Rank(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(quote_volume_mean_12,H24)),ZScore(TSMean(quote_volume_mean_24,H6)))),H6))),H12))",20,H24
C0938,0,H09_trend_reversal_horizon_mix,P1_range_volatility,Rank,spread_12_vs_48,cross_symbol_zscore,none,F11_cross_symbol_crowding,"Add(TSMean(cross_symbol_zscore(TSMean(Rank(TSMean(hl_range,3)),4)),4),Neg(Rank(Delta(hl_range,4))))","Add(TSMean(cross_symbol_zscore(TSMean(Rank(TSMean(hl_range,H6)),H6)),H6),Neg(Rank(Delta(hl_range,H6))))",4,H6
C0938,1,H09_trend_reversal_horizon_mix,P1_range_volatility,Rank,spread_12_vs_48,cross_symbol_zscore,none,F11_cross_symbol_crowding,"Add(TSMean(cross_symbol_zscore(Rank(TSMean(Rank(TSMean(hl_range,20)),6))),10),Neg(Rank(Delta(hl_range,10))))","Add(TSMean(cross_symbol_zscore(Rank(TSMean(Rank(TSMean(hl_range,H24)),H6))),H12),Neg(Rank(Delta(hl_range,H12))))",20,H24
C0939,0,H15_placebo_null_adversarial,P13_trade_size_volatility,TSStdZScore,mixed_6_24,cross_symbol_zscore,FundingCore,F10_volatility_compression,"Neg(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(ZScore(TSStd(avg_trade_size_quote,3)),4))),-4.0,4.0))","Neg(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(ZScore(TSStd(avg_trade_size_quote,H6)),H6))),-4.0,4.0))",4,H6
C0939,1,H15_placebo_null_adversarial,P13_trade_size_volatility,TSStdZScore,mixed_6_24,cross_symbol_zscore,FundingCore,F10_volatility_compression,"Neg(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(ZScore(TSStd(avg_trade_size_quote,20)),6)))),-4.0,4.0))","Neg(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(ZScore(TSStd(avg_trade_size_quote,H24)),H6)))),-4.0,4.0))",20,H24
C0940,0,H06_liquidity_structure_ex_realized_vol_mul,P2_liquidity,NegRank,mixed_12_48,cross_symbol_rank,none,F11_cross_symbol_crowding,"Sub(Decay(cross_symbol_rank(TSMean(Neg(Rank(Decay(quote_asset_volume,3))),4)),4),ZScore(TSStd(quote_asset_volume,4)))","Sub(Decay(cross_symbol_rank(TSMean(Neg(Rank(Decay(quote_asset_volume,H6))),H6)),H6),ZScore(TSStd(quote_asset_volume,H6)))",4,H6
C0940,1,H06_liquidity_structure_ex_realized_vol_mul,P2_liquidity,NegRank,mixed_12_48,cross_symbol_rank,none,F11_cross_symbol_crowding,"Sub(Decay(cross_symbol_rank(Rank(TSMean(Neg(Rank(Decay(quote_asset_volume,20))),6))),10),ZScore(TSStd(quote_asset_volume,10)))","Sub(Decay(cross_symbol_rank(Rank(TSMean(Neg(Rank(Decay(quote_asset_volume,H24))),H6))),H12),ZScore(TSStd(quote_asset_volume,H12)))",20,H24
C0941,0,H10_range_breakout_failure,P10_price_liquidity,AbsZScore,mixed_12_48,same_symbol_rank,FundingCore,F5_funding_neutral,"Sub(TSMean(ResidualizeVsFundingCore(TSMean(Abs(ZScore(Delta(ret_6,3))),4)),4),Sub(RollingMax(ret_6,4),RollingMin(ret_6,8)))","Sub(TSMean(ResidualizeVsFundingCore(TSMean(Abs(ZScore(Delta(ret_6,H6))),H6)),H6),Sub(RollingMax(ret_6,H6),RollingMin(ret_6,H12)))",8,H12
C0941,1,H10_range_breakout_failure,P10_price_liquidity,AbsZScore,mixed_12_48,same_symbol_rank,FundingCore,F5_funding_neutral,"Sub(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Abs(ZScore(Delta(ret_6,20))),6))),10),Sub(RollingMax(ret_6,10),RollingMin(ret_12,12)))","Sub(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Abs(ZScore(Delta(ret_6,H24))),H6))),H12),Sub(RollingMax(ret_6,H12),RollingMin(ret_12,H12)))",20,H24
C0942,0,H07_taker_flow_lag_stable,P9_price_basis,TSMeanRank,spread_12_vs_48,same_symbol_rank,none,F2_low_liquidity,"Decay(Rank(Clip(TSMean(Rank(TSMean(ret_6,3)),4),-4.0,4.0)),8)","Decay(Rank(Clip(TSMean(Rank(TSMean(ret_6,H6)),H6),-4.0,4.0)),H12)",8,H12
C0942,1,H07_taker_flow_lag_stable,P9_price_basis,TSMeanRank,spread_12_vs_48,same_symbol_rank,none,F2_low_liquidity,"Decay(Rank(Clip(Rank(TSMean(Rank(TSMean(ret_6,20)),6)),-4.0,4.0)),12)","Decay(Rank(Clip(Rank(TSMean(Rank(TSMean(ret_6,H24)),H6)),-4.0,4.0)),H12)",20,H24
C0943,0,H13_symbol_tier_relative,P15_open_ast_diverse,TSStdZScore,H6,cross_symbol_rank,Core4,F6_cross_symbol_dispersion,"CrossSymbolZScore(TSMean(ResidualizeVsCore4(cross_symbol_rank(TSMean(ZScore(TSStd(mark_index_ratio,3)),4))),4))","CrossSymbolZScore(TSMean(ResidualizeVsCore4(cross_symbol_rank(TSMean(ZScore(TSStd(mark_index_ratio,H6)),H6))),H6))",4,H6
C0943,1,H13_symbol_tier_relative,P15_open_ast_diverse,TSStdZScore,H6,cross_symbol_rank,Core4,F6_cross_symbol_dispersion,"CrossSymbolZScore(TSMean(ResidualizeVsCore4(cross_symbol_rank(Rank(TSMean(ZScore(TSStd(mark_index_ratio,3)),6)))),10))","CrossSymbolZScore(TSMean(ResidualizeVsCore4(cross_symbol_rank(Rank(TSMean(ZScore(TSStd(mark_index_ratio,H6)),H6)))),H12))",10,H12
C0944,0,H03_basis_premium_residual,P1_range_volatility,HorizonSpread,H6,same_symbol_zscore,none,F5_funding_neutral,"ResidualizeVsFundingCore(TSMean(TSMean(Sub(Rank(TSMean(hl_range,3)),Rank(TSMean(hl_range,8))),4),4))","ResidualizeVsFundingCore(TSMean(TSMean(Sub(Rank(TSMean(hl_range,H6)),Rank(TSMean(hl_range,H12))),H6),H6))",8,H12
C0944,1,H03_basis_premium_residual,P1_range_volatility,HorizonSpread,H6,same_symbol_zscore,none,F5_funding_neutral,"ResidualizeVsFundingCore(TSMean(Rank(TSMean(Sub(Rank(TSMean(hl_range,3)),Rank(TSMean(hl_range,8))),6)),10))","ResidualizeVsFundingCore(TSMean(Rank(TSMean(Sub(Rank(TSMean(hl_range,H6)),Rank(TSMean(hl_range,H12))),H6)),H12))",10,H12
C0945,0,H08_trade_size_microstructure_lite,P3_trade_size,CrossSymbolRank,H6,same_symbol_zscore,FundingCore,F8_low_vol_high_liquidity,"SmoothInteraction(Clip(ResidualizeVsFundingCore(TSMean(CrossSymbolRank(TSMean(avg_trade_size_quote,3)),4)),-4.0,4.0),TSMean(avg_trade_size_quote,4))","SmoothInteraction(Clip(ResidualizeVsFundingCore(TSMean(CrossSymbolRank(TSMean(avg_trade_size_quote,H6)),H6)),-4.0,4.0),TSMean(avg_trade_size_quote,H6))",4,H6
C0945,1,H08_trade_size_microstructure_lite,P3_trade_size,CrossSymbolRank,H6,same_symbol_zscore,FundingCore,F8_low_vol_high_liquidity,"SmoothInteraction(Clip(ResidualizeVsFundingCore(Rank(TSMean(CrossSymbolRank(TSMean(avg_trade_size_quote,3)),6))),-4.0,4.0),TSMean(number_of_trades,10))","SmoothInteraction(Clip(ResidualizeVsFundingCore(Rank(TSMean(CrossSymbolRank(TSMean(avg_trade_size_quote,H6)),H6))),-4.0,4.0),TSMean(number_of_trades,H12))",10,H12
C0946,0,H15_placebo_null_adversarial,P9_price_basis,ZScore,H48,same_symbol_rank,FundingCore,F5_funding_neutral,"Neg(Decay(ResidualizeVsFundingCore(TSMean(ZScore(Decay(ret_6,12)),4)),4))","Neg(Decay(ResidualizeVsFundingCore(TSMean(ZScore(Decay(ret_6,H12)),H6)),H6))",12,H12
C0946,1,H15_placebo_null_adversarial,P9_price_basis,ZScore,H48,same_symbol_rank,FundingCore,F5_funding_neutral,"Neg(Decay(ResidualizeVsFundingCore(Rank(TSMean(ZScore(Decay(ret_6,60)),6))),10))","Neg(Decay(ResidualizeVsFundingCore(Rank(TSMean(ZScore(Decay(ret_6,H72)),H6))),H12))",60,H72
C0947,0,H08_trade_size_microstructure_lite,P15_open_ast_diverse,AbsZScore,H72,same_symbol_zscore,FundingCore,F10_volatility_compression,"SmoothInteraction(TSMean(ResidualizeVsFundingCore(TSMean(Abs(ZScore(Delta(mark_index_ratio,24))),4)),4),TSMean(mark_index_ratio,4))","SmoothInteraction(TSMean(ResidualizeVsFundingCore(TSMean(Abs(ZScore(Delta(mark_index_ratio,H24))),H6)),H6),TSMean(mark_index_ratio,H6))",24,H24
C0947,1,H08_trade_size_microstructure_lite,P15_open_ast_diverse,AbsZScore,H72,same_symbol_zscore,FundingCore,F10_volatility_compression,"SmoothInteraction(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Abs(ZScore(Delta(mark_index_ratio,96))),6))),10),TSMean(mark_minus_index,10))","SmoothInteraction(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Abs(ZScore(Delta(mark_index_ratio,HGT72_LE144))),H6))),H12),TSMean(mark_minus_index,H12))",96,HGT72_LE144
C0948,0,H04_basis_compression_expansion,P2_liquidity,AbsZScore,H12,same_symbol_rank,FundingCore,F1_high_realized_vol,"HorizonSpread(TSMean(ResidualizeVsFundingCore(TSMean(Abs(ZScore(Delta(quote_asset_volume,3))),4)),4),4,8)","HorizonSpread(TSMean(ResidualizeVsFundingCore(TSMean(Abs(ZScore(Delta(quote_asset_volume,H6))),H6)),H6),H6,H12)",8,H12
C0948,1,H04_basis_compression_expansion,P2_liquidity,AbsZScore,H12,same_symbol_rank,FundingCore,F1_high_realized_vol,"HorizonSpread(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Abs(ZScore(Delta(quote_asset_volume,20))),6))),10),10,12)","HorizonSpread(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Abs(ZScore(Delta(quote_asset_volume,H24))),H6))),H12),H12,H12)",20,H24
C0949,0,H14_open_ast_cem_diversity,P7_cross_symbol_relative,DecayZScore,H6,cross_symbol_zscore,FundingCore_and_Core4,F10_volatility_compression,"SafeDiv(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(ZScore(Decay(cs_z_ret_6,3)),4)))),4),Clip(Abs(TSMean(cs_z_ret_6,8)),0.05,4.0))","SafeDiv(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(ZScore(Decay(cs_z_ret_6,H6)),H6)))),H6),Clip(Abs(TSMean(cs_z_ret_6,H12)),0.05,4.0))",8,H12
C0949,1,H14_open_ast_cem_diversity,P7_cross_symbol_relative,DecayZScore,H6,cross_symbol_zscore,FundingCore_and_Core4,F10_volatility_compression,"SafeDiv(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(ZScore(Decay(cs_z_ret_6,3)),6))))),10),Clip(Abs(TSMean(cs_z_ret_12,12)),0.05,4.0))","SafeDiv(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(ZScore(Decay(cs_z_ret_6,H6)),H6))))),H12),Clip(Abs(TSMean(cs_z_ret_12,H12)),0.05,4.0))",12,H12
C0950,0,H02_cross_symbol_dispersion_reversal,P12_liquidity_flow,ClipRank,H12,same_symbol_rank,FundingCore,F9_liquidity_shock,"Neg(CrossSymbolZScore(Decay(ResidualizeVsFundingCore(TSMean(Clip(Rank(TSMean(quote_volume_mean_12,3)),-1.5,1.5),4)),4)))","Neg(CrossSymbolZScore(Decay(ResidualizeVsFundingCore(TSMean(Clip(Rank(TSMean(quote_volume_mean_12,H6)),-1.5,1.5),H6)),H6)))",4,H6
C0950,1,H02_cross_symbol_dispersion_reversal,P12_liquidity_flow,ClipRank,H12,same_symbol_rank,FundingCore,F9_liquidity_shock,"Neg(CrossSymbolZScore(Decay(ResidualizeVsFundingCore(Rank(TSMean(Clip(Rank(TSMean(quote_volume_mean_12,20)),-2.0,2.0),6))),10)))","Neg(CrossSymbolZScore(Decay(ResidualizeVsFundingCore(Rank(TSMean(Clip(Rank(TSMean(quote_volume_mean_12,H24)),-2.0,2.0),H6))),H12)))",20,H24
C0951,0,H05_volatility_structure_ex_liquidity_mul,P8_regime_state,AbsZScore,H72,cross_symbol_zscore,FundingCore_and_Core4,F10_volatility_compression,"Sub(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Abs(ZScore(Delta(realized_vol_24,24))),4)))),4),Rank(TSMean(realized_vol_24,4)))","Sub(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Abs(ZScore(Delta(realized_vol_24,H24))),H6)))),H6),Rank(TSMean(realized_vol_24,H6)))",24,H24
C0951,1,H05_volatility_structure_ex_liquidity_mul,P8_regime_state,AbsZScore,H72,cross_symbol_zscore,FundingCore_and_Core4,F10_volatility_compression,"Sub(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Abs(ZScore(Delta(realized_vol_24,96))),6))))),10),Rank(TSMean(quote_volume_mean_24,10)))","Sub(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Abs(ZScore(Delta(realized_vol_24,HGT72_LE144))),H6))))),H12),Rank(TSMean(quote_volume_mean_24,H12)))",96,HGT72_LE144
C0952,0,H01_cross_symbol_relative_strength,P11_volatility_basis,CrossSymbolRank,H48,same_symbol_rank,FundingCore_and_Core4,F6_cross_symbol_dispersion,"CrossSymbolRank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(CrossSymbolRank(TSMean(realized_vol_12,12)),4))),4))","CrossSymbolRank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(CrossSymbolRank(TSMean(realized_vol_12,H12)),H6))),H6))",12,H12
C0952,1,H01_cross_symbol_relative_strength,P11_volatility_basis,CrossSymbolRank,H48,same_symbol_rank,FundingCore_and_Core4,F6_cross_symbol_dispersion,"CrossSymbolRank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(CrossSymbolRank(TSMean(realized_vol_12,60)),6)))),10))","CrossSymbolRank(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(CrossSymbolRank(TSMean(realized_vol_12,H72)),H6)))),H12))",60,H72
C0953,0,H05_volatility_structure_ex_liquidity_mul,P11_volatility_basis,ClipRank,H6,cross_symbol_rank,Core4,F6_cross_symbol_dispersion,"Sub(Decay(ResidualizeVsCore4(cross_symbol_rank(TSMean(Clip(Rank(TSMean(realized_vol_12,3)),-1.5,1.5),4))),4),Rank(TSMean(realized_vol_12,4)))","Sub(Decay(ResidualizeVsCore4(cross_symbol_rank(TSMean(Clip(Rank(TSMean(realized_vol_12,H6)),-1.5,1.5),H6))),H6),Rank(TSMean(realized_vol_12,H6)))",4,H6
C0953,1,H05_volatility_structure_ex_liquidity_mul,P11_volatility_basis,ClipRank,H6,cross_symbol_rank,Core4,F6_cross_symbol_dispersion,"Sub(Decay(ResidualizeVsCore4(cross_symbol_rank(Rank(TSMean(Clip(Rank(TSMean(realized_vol_12,3)),-2.0,2.0),6)))),10),Rank(TSMean(realized_vol_24,10)))","Sub(Decay(ResidualizeVsCore4(cross_symbol_rank(Rank(TSMean(Clip(Rank(TSMean(realized_vol_12,H6)),-2.0,2.0),H6)))),H12),Rank(TSMean(realized_vol_24,H12)))",10,H12
C0954,0,H09_trend_reversal_horizon_mix,P13_trade_size_volatility,RollingMaxRank,mixed_6_24,same_symbol_rank,Core4,F11_cross_symbol_crowding,"Add(TSMean(ResidualizeVsCore4(TSMean(Rank(RollingMax(avg_trade_size_quote,3)),4)),4),Neg(Rank(Delta(avg_trade_size_quote,4))))","Add(TSMean(ResidualizeVsCore4(TSMean(Rank(RollingMax(avg_trade_size_quote,H6)),H6)),H6),Neg(Rank(Delta(avg_trade_size_quote,H6))))",4,H6
C0954,1,H09_trend_reversal_horizon_mix,P13_trade_size_volatility,RollingMaxRank,mixed_6_24,same_symbol_rank,Core4,F11_cross_symbol_crowding,"Add(TSMean(ResidualizeVsCore4(Rank(TSMean(Rank(RollingMax(avg_trade_size_quote,20)),6))),10),Neg(Rank(Delta(avg_trade_size_quote,10))))","Add(TSMean(ResidualizeVsCore4(Rank(TSMean(Rank(RollingMax(avg_trade_size_quote,H24)),H6))),H12),Neg(Rank(Delta(avg_trade_size_quote,H12))))",20,H24
C0955,0,H11_regime_conditional_non_may,P5_basis_premium,TSRankMul,H72,same_symbol_rank,FundingCore_and_Core4,F3_high_liquidity_high_vol,"RegimeMaskNonMay(F3_high_liquidity_high_vol,TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(Mul(TSRank(mark_index_ratio,24),ZScore(TSMean(mark_index_ratio,48))),4))),4))","RegimeMaskNonMay(F3_high_liquidity_high_vol,TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(Mul(TSRank(mark_index_ratio,H24),ZScore(TSMean(mark_index_ratio,H48))),H6))),H6))",48,H48
C0955,1,H11_regime_conditional_non_may,P5_basis_premium,TSRankMul,H72,same_symbol_rank,FundingCore_and_Core4,F3_high_liquidity_high_vol,"RegimeMaskNonMay(F3_high_liquidity_high_vol,TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(Mul(TSRank(mark_index_ratio,96),ZScore(TSMean(mark_minus_index,36))),6)))),10))","RegimeMaskNonMay(F3_high_liquidity_high_vol,TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(Mul(TSRank(mark_index_ratio,HGT72_LE144),ZScore(TSMean(mark_minus_index,H48))),H6)))),H12))",96,HGT72_LE144
C0956,0,H14_open_ast_cem_diversity,P1_range_volatility,DecayZScore,spread_12_vs_48,same_symbol_zscore,FundingCore_and_Core4,F1_high_realized_vol,"SafeDiv(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(ZScore(Decay(hl_range,3)),4))),4),Clip(Abs(TSMean(hl_range,8)),0.05,4.0))","SafeDiv(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(ZScore(Decay(hl_range,H6)),H6))),H6),Clip(Abs(TSMean(hl_range,H12)),0.05,4.0))",8,H12
